"t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","ID","time","t0_absolute","Woman","SD"
1433999292696,4,466682,3,3,7,3,13,4,14,1,5,10,NA,"2,2",0,5.277,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,478882,4,4,7,16,8,7,10,11,9,1,NA,"3,3",1,1.34,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,491053,5,5,7,8,16,9,1,11,6,5,NA,"5,7",1,1.31,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,503260,6,6,7,8,14,9,6,1,2,15,NA,"12,7",1,1.346,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,517663,7,7,7,9,16,12,5,4,6,2,NA,"12,3",1,3.541,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,531270,8,8,7,10,11,13,3,7,5,4,NA,"11,5",0,2.742,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,544674,9,9,7,14,1,2,15,4,11,7,NA,"11,5",1,2.543,"152",1,NA,1,"Sleep Deprivation"
1433999292696,4,557098,10,10,7,3,6,15,8,12,7,14,NA,"8,4",1,1.574,"152",1,NA,1,"Sleep Deprivation"
1434018649045,1,17883,1,1,7,2,15,9,13,1,4,14,NA,"2,3",1,1.343,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,30528,2,2,7,3,10,6,1,2,14,12,NA,"8,5",1,1.774,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,43690,3,3,7,12,2,11,14,16,8,4,NA,"11,3",1,2.286,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,56181,4,4,7,1,6,12,7,2,9,11,NA,"13,7",1,1.643,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,68377,5,5,7,2,10,14,11,6,9,3,NA,"2,1",1,1.324,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,82499,6,6,7,11,1,10,2,7,12,3,NA,"10,3",1,3.255,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,95007,7,7,7,6,4,15,1,5,7,12,NA,"7,6",0,1.623,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,106986,8,8,7,5,4,15,7,12,2,16,NA,"3,6",1,1.118,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,120838,9,9,7,12,13,7,6,5,10,9,NA,"11,3",1,2.991,"152",2,NA,1,"Sleep Deprivation"
1434018649045,1,133792,10,10,7,16,11,4,8,5,14,9,NA,"11,2",1,2.076,"152",2,NA,1,"Sleep Deprivation"
1434034226767,2,153011,1,1,7,3,9,8,4,10,1,6,NA,"5,2",1,1.11,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,165251,2,2,7,2,8,10,14,13,15,11,NA,"11,7",1,1.373,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,177541,3,3,7,3,6,11,12,4,5,8,NA,"6,5",1,1.427,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,189932,4,4,7,12,10,1,9,15,3,8,NA,"4,6",1,1.527,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,201640,5,5,7,2,6,12,15,8,13,16,NA,"8,5",1,0.846,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,214604,6,6,7,14,4,11,8,10,6,3,NA,"9,4",0,2.1,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,226995,7,7,7,2,1,10,14,12,11,3,NA,"10,3",1,1.531,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,240406,8,8,7,4,12,15,2,11,5,6,NA,"11,5",1,2.551,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,252558,9,9,7,3,1,14,11,16,13,15,NA,"1,2",0,1.289,"152",3,NA,1,"Sleep Deprivation"
1434034226767,2,264517,10,10,7,5,6,1,10,11,7,9,NA,"8,1",1,1.089,"152",3,NA,1,"Sleep Deprivation"
1434489202437,5,576085,1,1,7,8,4,6,3,1,15,16,NA,"10,2",1,2.034,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,588780,2,2,7,13,15,4,11,8,10,16,NA,"3,2",1,1.862,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,602395,3,3,7,4,11,2,14,6,12,10,NA,"9,3",1,2.776,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,614709,4,4,7,9,10,2,16,3,8,5,NA,"9,1",1,1.473,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,629402,5,5,7,1,10,5,8,3,14,4,NA,"2,3",0,3.858,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,641892,6,6,7,15,7,12,16,9,1,2,NA,"2,7",1,1.65,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,655769,7,7,7,11,15,16,6,3,10,4,NA,"8,1",1,3.042,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,673241,8,8,7,10,2,6,12,14,9,15,NA,"14,5",0,6.634,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,687731,9,9,7,12,4,13,14,7,6,5,NA,"12,1",0,3.652,"153",0,NA,1,"Sleep Deprivation"
1434489202437,5,700338,10,10,7,16,10,14,13,12,11,2,NA,"14,3",1,1.771,"153",0,NA,1,"Sleep Deprivation"
1434517628777,3,314228,1,1,7,3,1,15,16,2,7,13,NA,"2,5",0,2.023,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,328215,2,2,7,11,9,15,4,1,8,7,NA,"11,1",1,3.15,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,344558,3,3,7,4,13,14,8,16,5,9,NA,"14,3",1,5.508,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,362253,4,4,7,5,4,1,14,11,15,10,NA,"15,6",0,6.859,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,375995,5,5,7,1,13,16,3,14,7,12,NA,"14,5",1,2.902,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,388163,6,6,7,2,6,1,14,7,5,10,NA,"2,1",1,1.324,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,403202,7,7,7,7,1,8,9,13,12,15,NA,"4,2",1,4.198,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,423117,8,8,7,16,9,6,11,1,7,2,NA,"7,6",0,9.083,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,436305,9,9,7,12,9,5,10,4,16,6,NA,"4,5",1,2.351,"153",1,NA,1,"Sleep Deprivation"
1434517628777,3,452801,10,10,7,2,14,13,15,5,4,16,NA,"13,3",1,5.661,"153",1,NA,1,"Sleep Deprivation"
1434537742868,1,20059,1,1,7,15,3,12,6,16,5,13,NA,"15,1",1,3.573,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,33061,2,2,7,1,6,9,11,15,12,7,NA,"5,2",1,2.16,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,48857,3,3,7,5,3,16,13,9,15,7,NA,"15,6",1,4.96,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,62693,4,4,7,5,16,4,15,6,2,3,NA,"12,4",1,3,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,78134,5,5,7,14,16,9,13,6,4,12,NA,"10,3",1,4.604,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,91823,6,6,7,10,5,4,13,8,2,12,NA,"2,6",1,2.854,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,106619,7,7,7,11,9,4,16,13,6,12,NA,"13,5",1,3.964,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,121588,8,8,7,10,3,16,4,9,15,5,NA,"4,4",1,4.134,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,135462,9,9,7,2,8,5,14,9,13,3,NA,"9,5",1,3.041,"153",2,NA,1,"Sleep Deprivation"
1434537742868,1,147754,10,10,7,1,8,3,16,9,12,5,NA,"1,1",1,1.447,"153",2,NA,1,"Sleep Deprivation"
1434552340497,3,272610,1,1,7,15,9,13,8,3,16,10,NA,"16,6",1,4.086,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,286330,2,2,7,8,2,4,13,12,6,1,NA,"13,4",1,2.884,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,298771,3,3,7,14,1,12,4,10,8,6,NA,"6,7",1,1.607,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,311376,4,4,7,6,15,11,4,3,8,12,NA,"8,1",1,1.766,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,324166,5,5,7,5,4,2,14,6,13,15,NA,"15,7",1,1.951,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,358752,7,7,7,10,9,3,2,6,1,14,NA,"6,1",1,2.128,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,375859,8,8,7,15,1,7,6,9,8,13,NA,"14,5",1,6.274,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,389585,9,9,7,9,7,10,11,3,1,13,NA,"7,2",0,2.884,"153",3,NA,1,"Sleep Deprivation"
1434552340497,3,402353,10,10,7,8,4,9,12,16,14,2,NA,"2,7",1,1.933,"153",3,NA,1,"Sleep Deprivation"
1434485539943,1,22598,1,1,7,6,14,4,8,10,15,7,NA,"4,3",1,4.962,"154",0,NA,1,"Control"
1434485539943,1,35306,2,2,7,6,1,2,13,9,3,11,NA,"1,5",1,1.831,"154",0,NA,1,"Control"
1434485539943,1,55931,3,3,7,3,6,2,13,10,9,16,NA,"9,6",0,9.745,"154",0,NA,1,"Control"
1434485539943,1,68144,4,4,7,4,7,12,10,2,11,13,NA,"5,5",1,1.356,"154",0,NA,1,"Control"
1434485539943,1,80974,5,5,7,12,1,4,5,16,15,2,NA,"2,7",1,1.975,"154",0,NA,1,"Control"
1434485539943,1,93245,6,6,7,1,12,15,8,7,14,13,NA,"4,6",1,1.412,"154",0,NA,1,"Control"
1434485539943,1,106874,7,7,7,6,7,16,5,15,3,9,NA,"10,5",1,2.769,"154",0,NA,1,"Control"
1434485539943,1,119065,8,8,7,5,15,14,13,12,8,2,NA,"5,7",1,1.332,"154",0,NA,1,"Control"
1434485539943,1,133160,9,9,7,11,3,15,10,12,4,16,NA,"16,3",1,3.238,"154",0,NA,1,"Control"
1434485539943,1,149059,10,10,7,13,3,8,11,7,10,6,NA,"7,5",1,5.04,"154",0,NA,1,"Control"
1434519200830,2,166931,1,1,7,10,1,16,15,6,14,3,NA,"3,2",1,1.862,"154",1,NA,1,"Control"
1434519200830,2,180610,2,2,7,1,9,10,4,15,16,14,NA,"2,2",1,2.811,"154",1,NA,1,"Control"
1434519200830,2,194226,3,3,7,1,10,5,8,12,4,11,NA,"2,6",1,2.725,"154",1,NA,1,"Control"
1434519200830,2,207591,4,4,7,8,9,14,5,12,11,4,NA,"14,3",1,2.51,"154",1,NA,1,"Control"
1434519200830,2,219876,5,5,7,10,2,6,4,5,14,12,NA,"3,7",1,1.428,"154",1,NA,1,"Control"
1434519200830,2,232595,6,6,7,6,1,14,7,10,16,4,NA,"8,3",1,1.866,"154",1,NA,1,"Control"
1434519200830,2,246077,7,7,7,5,7,4,13,14,10,12,NA,"14,5",0,2.622,"154",1,NA,1,"Control"
1434519200830,2,259529,8,8,7,8,12,10,14,2,9,16,NA,"6,3",1,2.591,"154",1,NA,1,"Control"
1434519200830,2,272587,9,9,7,15,10,9,12,3,5,14,NA,"12,1",1,2.202,"154",1,NA,1,"Control"
1434519200830,2,285340,10,10,7,11,13,15,7,10,8,6,NA,"6,7",1,1.899,"154",1,NA,1,"Control"
1434537388508,1,18187,1,1,7,13,3,7,14,9,10,1,NA,"1,6",1,1.611,"154",2,NA,1,"Control"
1434537388508,1,34442,2,2,7,3,16,6,8,5,10,9,NA,"8,4",1,5.386,"154",2,NA,1,"Control"
1434537388508,1,46802,3,3,7,9,5,2,14,1,3,15,NA,"15,7",1,1.484,"154",2,NA,1,"Control"
1434537388508,1,60475,4,4,7,15,3,12,8,4,16,5,NA,"8,4",1,2.818,"154",2,NA,1,"Control"
1434537388508,1,76299,5,5,7,13,6,2,5,15,9,12,NA,"9,6",0,4.964,"154",2,NA,1,"Control"
1434537388508,1,91942,6,6,7,7,12,3,2,5,6,9,NA,"12,2",1,4.782,"154",2,NA,1,"Control"
1434537388508,1,104654,7,7,7,2,6,12,8,13,16,14,NA,"14,7",1,1.848,"154",2,NA,1,"Control"
1434537388508,1,118491,8,8,7,3,9,8,4,6,16,10,NA,"13,4",1,2.983,"154",2,NA,1,"Control"
1434537388508,1,131873,9,9,7,5,11,16,7,6,3,1,NA,"8,2",1,2.514,"154",2,NA,1,"Control"
1434537388508,1,144178,10,10,7,4,2,8,15,14,12,13,NA,"13,7",1,1.439,"154",2,NA,1,"Control"
1434554401633,1,18551,1,1,7,11,1,16,10,12,7,8,NA,"16,3",1,1.996,"154",3,NA,1,"Control"
1434554401633,1,30902,2,2,7,4,13,8,14,10,2,7,NA,"7,7",1,1.497,"154",3,NA,1,"Control"
1434554401633,1,46427,3,3,7,3,6,11,7,8,2,5,NA,"6,2",1,4.644,"154",3,NA,1,"Control"
1434554401633,1,59636,4,4,7,12,10,9,6,13,3,7,NA,"11,5",1,2.336,"154",3,NA,1,"Control"
1434554401633,1,74008,5,5,7,14,16,9,5,7,13,12,NA,"7,3",1,3.513,"154",3,NA,1,"Control"
1434554401633,1,88416,6,6,7,6,16,12,1,15,3,9,NA,"15,2",1,3.552,"154",3,NA,1,"Control"
1434554401633,1,101523,7,7,7,16,13,12,15,2,10,7,NA,"7,7",1,2.244,"154",3,NA,1,"Control"
1434554401633,1,113940,8,8,7,7,10,15,3,16,4,1,NA,"16,7",1,1.562,"154",3,NA,1,"Control"
1434554401633,1,127804,9,9,7,1,12,7,11,5,9,10,NA,"5,5",0,3.009,"154",3,NA,1,"Control"
1434554401633,1,140766,10,10,7,2,14,8,16,5,10,7,NA,"5,7",1,2.107,"154",3,NA,1,"Control"
1433277779469,3,256142,1,1,7,10,2,15,12,8,11,3,NA,"10,4",1,2.007,"159",0,NA,0,"Control"
1433277779469,3,269692,2,2,7,2,4,14,16,15,13,10,NA,"16,5",1,2.617,"159",0,NA,0,"Control"
1433277779469,3,282841,3,3,7,4,1,2,14,6,3,12,NA,"1,2",1,2.228,"159",0,NA,0,"Control"
1433277779469,3,296316,4,4,7,9,3,10,6,4,12,5,NA,"10,2",1,2.553,"159",0,NA,0,"Control"
1433277779469,3,308210,5,5,7,16,9,2,1,13,4,11,NA,"4,2",1,0.986,"159",0,NA,0,"Control"
1433277779469,3,320374,6,6,7,14,7,2,15,16,4,6,NA,"16,2",1,1.245,"159",0,NA,0,"Control"
1433277779469,3,333972,7,7,7,6,5,10,14,2,13,4,NA,"6,7",1,2.688,"159",0,NA,0,"Control"
1433277779469,3,346003,8,8,7,11,5,14,15,9,1,8,NA,"9,5",1,1.122,"159",0,NA,0,"Control"
1433277779469,3,360883,9,9,7,8,7,13,3,2,6,4,NA,"7,2",1,3.94,"159",0,NA,0,"Control"
1433277779469,3,373000,10,10,7,9,4,13,6,3,2,11,NA,"9,7",1,1.206,"159",0,NA,0,"Control"
1433315264392,2,158772,1,1,7,15,2,1,9,7,13,5,NA,"5,1",1,1.56,"159",1,NA,0,"Control"
1433315264392,2,170977,2,2,7,8,4,1,11,13,9,6,NA,"11,4",1,1.273,"159",1,NA,0,"Control"
1433315264392,2,183047,3,3,7,9,12,1,4,5,13,6,NA,"13,6",1,1.138,"159",1,NA,0,"Control"
1433315264392,2,195187,4,4,7,2,9,6,15,8,3,5,NA,"3,6",1,1.212,"159",1,NA,0,"Control"
1433315264392,2,207294,5,5,7,14,1,4,6,7,15,10,NA,"1,2",1,1.206,"159",1,NA,0,"Control"
1433315264392,2,221251,6,6,7,3,2,16,4,1,12,10,NA,"3,3",1,3.034,"159",1,NA,0,"Control"
1433315264392,2,233730,7,7,7,14,2,7,11,10,15,5,NA,"15,7",1,1.534,"159",1,NA,0,"Control"
1433315264392,2,245851,8,8,7,5,15,4,9,3,7,10,NA,"9,4",1,1.21,"159",1,NA,0,"Control"
1433315264392,2,257842,9,9,7,16,6,12,4,13,8,11,NA,"13,5",1,1.083,"159",1,NA,0,"Control"
1433315264392,2,270460,10,10,7,13,14,16,10,8,9,4,NA,"16,1",1,1.693,"159",1,NA,0,"Control"
1433327422328,2,154868,1,1,7,2,14,6,3,7,16,9,NA,"3,1",1,1.015,"159",2,NA,0,"Control"
1433327422328,2,168645,2,2,7,12,3,4,9,10,6,16,NA,"16,1",1,2.858,"159",2,NA,0,"Control"
1433327422328,2,182737,3,3,7,16,12,7,13,4,8,14,NA,"7,6",1,3.168,"159",2,NA,0,"Control"
1433327422328,2,195556,4,4,7,2,5,10,4,13,12,8,NA,"5,2",1,1.913,"159",2,NA,0,"Control"
1433327422328,2,207494,5,5,7,14,6,13,10,1,8,5,NA,"15,1",1,1.033,"159",2,NA,0,"Control"
1433327422328,2,221063,6,6,7,10,15,12,7,14,3,11,NA,"14,5",1,2.644,"159",2,NA,0,"Control"
1433327422328,2,234388,7,7,7,7,3,6,4,15,16,10,NA,"4,4",1,2.41,"159",2,NA,0,"Control"
1433327422328,2,247051,8,8,7,1,15,5,14,7,12,8,NA,"7,5",1,1.743,"159",2,NA,0,"Control"
1433327422328,2,259239,9,9,7,3,5,13,8,4,16,10,NA,"4,5",1,1.263,"159",2,NA,0,"Control"
1433327422328,2,271686,10,10,7,4,11,2,10,8,5,3,NA,"3,3",1,1.546,"159",2,NA,0,"Control"
1433342139623,2,153229,1,1,7,1,8,15,10,13,14,16,NA,"8,2",1,1.342,"159",3,NA,0,"Control"
1433342139623,2,166450,2,2,7,8,13,14,1,11,12,16,NA,"3,6",1,2.288,"159",3,NA,0,"Control"
1433342139623,2,178802,3,3,7,12,5,8,11,15,3,10,NA,"5,2",1,1.449,"159",3,NA,0,"Control"
1433342139623,2,190786,4,4,7,8,16,1,10,4,15,9,NA,"9,7",1,1.069,"159",3,NA,0,"Control"
1433342139623,2,203315,5,5,7,15,2,3,5,10,9,6,NA,"9,6",1,1.609,"159",3,NA,0,"Control"
1433342139623,2,216829,6,6,7,3,1,10,15,2,9,13,NA,"15,4",1,2.594,"159",3,NA,0,"Control"
1433342139623,2,228821,7,7,7,2,1,3,14,12,8,13,NA,"12,5",1,1.079,"159",3,NA,0,"Control"
1433342139623,2,240760,8,8,7,9,1,10,3,16,6,12,NA,"10,3",1,1.009,"159",3,NA,0,"Control"
1433342139623,2,254109,9,9,7,11,6,3,12,15,16,14,NA,"15,6",1,2.422,"159",3,NA,0,"Control"
1433342139623,2,266018,10,10,7,7,8,5,14,16,15,1,NA,"7,6",1,1.012,"159",3,NA,0,"Control"
1433281193475,5,641397,1,1,7,16,9,2,15,12,6,1,NA,"6,6",0,3.423,"160",0,NA,0,"Control"
1433281193475,5,653688,2,2,7,4,12,1,3,14,2,10,NA,"13,1",1,1.364,"160",0,NA,0,"Control"
1433281193475,5,665722,3,3,7,16,12,5,11,7,13,1,NA,"3,4",1,1.152,"160",0,NA,0,"Control"
1433281193475,5,678682,4,4,7,8,3,5,14,10,6,7,NA,"11,3",1,2.035,"160",0,NA,0,"Control"
1433281193475,5,692631,5,5,7,3,11,8,5,9,10,12,NA,"10,6",1,3.03,"160",0,NA,0,"Control"
1433281193475,5,704707,6,6,7,7,2,10,1,5,15,12,NA,"2,7",1,1.169,"160",0,NA,0,"Control"
1433281193475,5,718258,7,7,7,11,4,8,15,3,5,7,NA,"4,2",0,2.636,"160",0,NA,0,"Control"
1433281193475,5,731142,8,8,7,13,9,3,16,10,8,6,NA,"6,5",1,1.939,"160",0,NA,0,"Control"
1433281193475,5,743402,9,9,7,16,10,14,8,2,5,7,NA,"3,3",1,1.321,"160",0,NA,0,"Control"
1433281193475,5,755395,10,10,7,10,6,9,4,13,16,11,NA,"6,2",1,1.09,"160",0,NA,0,"Control"
1433310600105,3,292669,1,1,7,13,6,10,11,1,16,5,NA,"11,4",1,2.242,"160",1,NA,0,"Control"
1433310600105,3,305496,2,2,7,13,12,3,10,4,1,7,NA,"3,3",0,1.839,"160",1,NA,0,"Control"
1433310600105,3,318625,3,3,7,14,2,6,8,10,11,1,NA,"10,5",0,2.209,"160",1,NA,0,"Control"
1433310600105,3,333871,4,4,7,3,2,6,7,16,15,5,NA,"6,3",0,4.322,"160",1,NA,0,"Control"
1433310600105,3,347828,5,5,7,10,6,11,13,8,14,12,NA,"8,5",1,3.024,"160",1,NA,0,"Control"
1433310600105,3,360438,6,6,7,2,15,4,13,10,7,3,NA,"3,7",1,1.659,"160",1,NA,0,"Control"
1433310600105,3,372499,7,7,7,5,3,10,6,13,2,7,NA,"11,2",1,1.13,"160",1,NA,0,"Control"
1433310600105,3,384561,8,8,7,15,14,16,5,3,10,13,NA,"1,7",1,1.143,"160",1,NA,0,"Control"
1433310600105,3,397453,9,9,7,5,1,6,8,16,7,2,NA,"8,4",1,1.974,"160",1,NA,0,"Control"
1433310600105,3,411601,10,10,7,8,10,2,4,7,5,13,NA,"7,5",1,3.222,"160",1,NA,0,"Control"
1433327966537,3,293988,1,1,7,8,14,10,15,1,5,3,NA,"11,2",1,1.657,"160",2,NA,0,"Control"
1433327966537,3,306429,2,2,7,13,7,9,11,14,1,6,NA,"16,4",1,1.519,"160",2,NA,0,"Control"
1433327966537,3,319275,3,3,7,8,7,6,9,15,5,14,NA,"14,7",1,1.932,"160",2,NA,0,"Control"
1433327966537,3,331686,4,4,7,6,5,11,14,12,7,2,NA,"2,7",1,1.486,"160",2,NA,0,"Control"
1433327966537,3,345157,5,5,7,5,14,3,7,1,4,2,NA,"7,4",0,2.563,"160",2,NA,0,"Control"
1433327966537,3,357121,6,6,7,2,4,3,7,9,5,10,NA,"12,2",1,1.052,"160",2,NA,0,"Control"
1433327966537,3,370188,7,7,7,6,14,11,9,1,8,4,NA,"14,2",0,2.148,"160",2,NA,0,"Control"
1433327966537,3,382806,8,8,7,3,10,6,12,5,2,9,NA,"1,4",1,1.706,"160",2,NA,0,"Control"
1433327966537,3,395719,9,9,7,15,4,11,7,9,8,13,NA,"3,5",1,1.975,"160",2,NA,0,"Control"
1433327966537,3,408352,10,10,7,14,15,11,6,1,7,8,NA,"15,2",1,1.707,"160",2,NA,0,"Control"
1433341551505,3,284966,1,1,7,14,11,15,13,6,1,3,NA,"3,2",1,1.602,"160",3,NA,0,"Control"
1433341551505,3,297471,2,2,7,15,12,5,11,6,8,16,NA,"15,1",1,1.561,"160",3,NA,0,"Control"
1433341551505,3,309699,3,3,7,6,2,14,11,9,12,3,NA,"5,1",1,1.278,"160",3,NA,0,"Control"
1433341551505,3,322617,4,4,7,4,9,1,3,14,8,15,NA,"1,3",1,1.971,"160",3,NA,0,"Control"
1433341551505,3,335551,5,5,7,13,15,10,5,14,9,1,NA,"1,7",1,1.979,"160",3,NA,0,"Control"
1433341551505,3,348388,6,6,7,14,11,15,8,3,12,16,NA,"10,2",1,1.903,"160",3,NA,0,"Control"
1433341551505,3,361069,7,7,7,2,13,16,6,12,7,5,NA,"3,4",1,1.768,"160",3,NA,0,"Control"
1433341551505,3,373621,8,8,7,15,1,8,13,4,9,2,NA,"9,4",1,1.645,"160",3,NA,0,"Control"
1433341551505,3,385731,9,9,7,14,6,2,1,4,11,8,NA,"14,1",1,1.186,"160",3,NA,0,"Control"
1433341551505,3,401329,10,10,7,8,10,16,11,3,1,4,NA,"10,2",1,4.66,"160",3,NA,0,"Control"
1432712669642,4,411863,1,1,7,14,15,7,11,6,8,10,NA,"14,1",1,0.98,"161",1,NA,0,"Control"
