"","id","date","time","t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","t0_absolute"
"3541","SI_213","2015-12-17","12:35:45",1450352085105,1,81764,5,5,7,4,10,15,16,9,13,3,NA,"10,2",1,5.169,NA
"3542","SI_213","2015-12-17","12:36:01",1450352085105,1,94070,6,6,7,9,11,10,8,4,3,5,NA,"5,7",1,1.457,NA
"3543","SI_213","2015-12-17","12:36:13",1450352085105,1,106814,7,7,7,8,7,6,1,5,9,3,NA,"9,2",1,1.889,NA
"3544","SI_213","2015-12-17","12:36:26",1450352085105,1,120254,8,8,7,14,3,12,9,2,1,8,NA,"14,4",1,2.597,NA
"3545","SI_213","2015-12-17","12:36:39",1450352085105,1,133132,9,9,7,3,13,8,4,11,14,1,NA,"16,6",1,2.028,NA
"3546","SI_213","2015-12-17","12:36:52",1450352085105,1,148437,10,10,7,12,11,3,7,9,14,8,NA,"5,4",0,4.46,NA
"3547","SI_213","2015-12-17","17:12:21",1450368741279,4,427901,1,1,7,6,3,5,8,14,2,12,NA,"14,5",1,1.502,NA
"3548","SI_213","2015-12-17","17:12:33",1450368741279,4,440147,2,2,7,16,10,12,6,3,1,7,NA,"1,1",1,1.379,NA
"3549","SI_213","2015-12-17","17:12:45",1450368741279,4,454080,3,3,7,11,14,3,4,15,10,8,NA,"4,4",1,3.079,NA
"3550","SI_213","2015-12-17","17:12:59",1450368741279,4,466980,4,4,7,1,14,10,8,2,3,13,NA,"2,1",1,2.044,NA
"3551","SI_213","2015-12-17","17:13:12",1450368741279,4,479046,5,5,7,14,12,7,1,2,4,3,NA,"14,1",1,1.216,NA
"3552","SI_213","2015-12-17","17:13:24",1450368741279,4,491213,6,6,7,16,8,12,9,10,11,14,NA,"12,3",1,1.319,NA
"3553","SI_213","2015-12-17","17:13:36",1450368741279,4,504546,7,7,7,11,5,12,6,13,4,3,NA,"13,3",0,2.482,NA
"3554","SI_213","2015-12-17","17:13:50",1450368741279,4,516881,8,8,7,15,3,10,9,5,14,6,NA,"1,6",1,1.477,NA
"3555","SI_213","2015-12-17","17:14:02",1450368741279,4,529081,9,9,7,9,6,5,15,13,7,1,NA,"13,5",1,1.355,NA
"3556","SI_213","2015-12-17","17:14:14",1450368741279,4,541246,10,10,7,10,14,2,8,16,15,11,NA,"11,7",1,1.32,NA
"3557","SI_214","2015-12-16","22:43:29",1450302209449,5,599452,1,1,7,7,14,16,12,1,11,10,NA,"10,3",1,2.172,NA
"3558","SI_214","2015-12-16","22:43:42",1450302209449,5,613077,2,2,7,4,10,1,15,6,14,7,NA,"1,5",1,2.663,NA
"3559","SI_214","2015-12-16","22:43:56",1450302209449,5,625407,3,3,7,7,8,5,16,12,9,14,NA,"8,2",1,1.314,NA
"3560","SI_214","2015-12-16","22:44:08",1450302209449,5,644237,4,4,7,13,9,8,2,1,10,6,NA,"10,6",0,7.879,NA
"3561","SI_214","2015-12-16","22:44:27",1450302209449,5,658083,5,5,7,16,9,8,3,6,1,4,NA,"15,4",1,2.897,NA
"3562","SI_214","2015-12-16","22:44:41",1450302209449,5,673626,6,6,7,12,16,15,13,14,2,11,NA,"2,6",1,4.589,NA
"3563","SI_214","2015-12-16","22:44:56",1450302209449,5,686054,7,7,7,2,11,9,3,5,13,14,NA,"14,7",1,1.311,NA
"3564","SI_214","2015-12-16","22:45:09",1450302209449,5,700372,8,8,7,13,10,3,4,16,14,12,NA,"8,3",1,3.166,NA
"3565","SI_214","2015-12-16","22:45:23",1450302209449,5,714503,9,9,7,6,16,4,1,3,8,13,NA,"4,3",1,3.201,NA
"3566","SI_214","2015-12-16","22:45:37",1450302209449,5,727266,10,10,7,9,12,11,14,4,10,16,NA,"12,2",1,1.702,NA
"3567","SI_214","2015-12-17","07:07:00",1450332420763,4,442839,1,1,7,7,4,14,6,1,10,3,NA,"1,5",0,10.977,NA
"3568","SI_214","2015-12-17","07:07:22",1450332420763,4,455556,2,2,7,11,10,4,13,3,15,5,NA,"4,3",1,1.714,NA
"3569","SI_214","2015-12-17","07:07:35",1450332420763,4,468343,3,3,7,2,15,12,16,4,6,14,NA,"5,4",1,1.825,NA
"3570","SI_214","2015-12-17","07:07:48",1450332420763,4,483303,4,4,7,14,1,9,13,11,15,3,NA,"11,4",1,3.997,NA
"3571","SI_214","2015-12-17","07:08:03",1450332420763,4,495777,5,5,7,2,3,12,5,10,14,4,NA,"6,2",1,1.526,NA
"3572","SI_214","2015-12-17","07:08:15",1450332420763,4,508709,6,6,7,7,4,9,3,5,8,12,NA,"5,1",1,1.981,NA
"3573","SI_214","2015-12-17","07:08:28",1450332420763,4,522407,7,7,7,10,4,1,7,14,8,11,NA,"11,7",1,2.734,NA
"3574","SI_214","2015-12-17","07:08:42",1450332420763,4,535738,8,8,7,7,4,16,10,6,8,3,NA,"12,1",1,2.365,NA
"3575","SI_214","2015-12-17","07:08:55",1450332420763,4,548194,9,9,7,12,14,10,9,15,16,2,NA,"1,4",1,1.483,NA
"3576","SI_214","2015-12-17","07:09:08",1450332420763,4,561867,10,10,7,11,4,10,2,8,1,3,NA,"4,4",1,2.625,NA
"3577","SI_214","2015-12-17","12:26:09",1450351569058,2,159358,1,1,7,12,15,14,9,11,13,6,NA,"15,2",1,1.304,NA
"3578","SI_214","2015-12-17","12:26:21",1450351569058,2,172177,2,2,7,11,5,10,7,16,4,13,NA,"11,4",1,1.867,NA
"3579","SI_214","2015-12-17","12:26:34",1450351569058,2,184839,3,3,7,2,11,9,6,12,5,4,NA,"4,7",1,1.684,NA
"3580","SI_214","2015-12-17","12:26:46",1450351569058,2,197200,4,4,7,3,2,6,9,13,11,5,NA,"3,1",1,1.392,NA
"3581","SI_214","2015-12-17","12:26:59",1450351569058,2,209655,5,5,7,6,11,16,4,14,15,12,NA,"6,1",1,1.477,NA
"3582","SI_214","2015-12-17","12:27:11",1450351569058,2,224848,6,6,7,10,1,11,8,5,14,12,NA,"11,3",0,4.238,NA
"3583","SI_214","2015-12-17","12:27:26",1450351569058,2,237125,7,7,7,14,2,11,7,1,12,6,NA,"14,1",1,1.326,NA
"3584","SI_214","2015-12-17","12:27:39",1450351569058,2,251207,8,8,7,5,13,8,10,3,1,12,NA,"1,5",0,3.085,NA
"3585","SI_214","2015-12-17","12:27:53",1450351569058,2,263861,9,9,7,12,10,2,1,11,3,7,NA,"7,7",1,1.564,NA
"3586","SI_214","2015-12-17","12:28:05",1450351569058,2,276283,10,10,7,7,1,14,16,2,13,8,NA,"7,1",1,1.421,NA
"3587","SI_214","2015-12-17","16:34:04",1450366444536,5,591180,1,1,7,14,2,13,3,4,16,15,NA,"3,4",1,1.986,NA
"3588","SI_214","2015-12-17","16:34:17",1450366444536,5,606845,2,2,7,4,5,10,12,3,9,6,NA,"12,4",0,4.395,NA
"3589","SI_214","2015-12-17","16:34:33",1450366444536,5,621018,3,3,7,10,12,3,6,15,16,7,NA,"2,1",1,3.219,NA
"3590","SI_214","2015-12-17","16:34:47",1450366444536,5,635502,4,4,7,7,13,15,11,16,5,3,NA,"15,2",0,3.525,NA
"3591","SI_214","2015-12-17","16:35:01",1450366444536,5,648435,5,5,7,1,2,5,4,11,6,7,NA,"1,4",1,1.949,NA
"3592","SI_214","2015-12-17","16:35:14",1450366444536,5,660915,6,6,7,16,11,9,8,14,1,10,NA,"11,2",1,1.51,NA
"3593","SI_214","2015-12-17","16:35:27",1450366444536,5,676536,7,7,7,14,7,11,16,12,6,3,NA,"10,6",1,4.659,NA
"3594","SI_214","2015-12-17","16:35:42",1450366444536,5,689312,8,8,7,9,4,12,6,16,1,2,NA,"8,1",0,1.691,NA
"3595","SI_214","2015-12-17","16:35:55",1450366444536,5,711816,9,9,7,5,8,7,6,12,3,11,NA,"14,7",1,11.546,NA
"3596","SI_214","2015-12-17","16:36:18",1450366444536,5,724267,10,10,7,5,8,10,7,4,11,16,NA,"7,4",1,1.477,NA
"3597","SI_215","2015-11-11","22:36:46",1447277806623,3,301572,1,1,7,16,2,5,8,7,10,6,NA,"7,7",1,1.456,NA
"3598","SI_215","2015-11-11","22:36:59",1447277806623,3,313852,2,2,7,16,1,11,10,12,14,13,NA,"11,5",1,1.272,NA
"3599","SI_215","2015-11-11","22:37:11",1447277806623,3,329964,3,3,7,12,2,14,1,3,16,9,NA,"3,4",1,5.112,NA
"3600","SI_215","2015-11-11","22:37:27",1447277806623,3,343183,4,4,7,10,15,12,8,13,5,14,NA,"6,4",1,2.199,NA
"3601","SI_215","2015-11-11","22:37:40",1447277806623,3,355624,5,5,7,7,8,16,3,5,6,14,NA,"8,2",1,1.446,NA
"3602","SI_215","2015-11-11","22:37:53",1447277806623,3,368378,6,6,7,16,12,14,11,10,1,5,NA,"10,5",1,1.73,NA
"3603","SI_215","2015-11-11","22:38:05",1447277806623,3,381275,7,7,7,2,12,4,10,9,3,13,NA,"10,4",1,1.884,NA
"3604","SI_215","2015-11-11","22:38:18",1447277806623,3,393820,8,8,7,6,9,15,4,5,10,16,NA,"4,4",1,1.66,NA
"3605","SI_215","2015-11-11","22:38:31",1447277806623,3,406679,9,9,7,2,4,12,1,9,13,7,NA,"12,6",1,1.943,NA
"3606","SI_215","2015-11-11","22:38:44",1447277806623,3,419539,10,10,7,15,3,11,13,14,8,4,NA,"15,3",0,1.931,NA
"3607","SI_215","2015-11-12","07:19:25",1447309165285,4,452575,1,1,7,2,4,3,8,5,14,13,NA,"14,6",1,1.796,NA
"3608","SI_215","2015-11-12","07:19:38",1447309165285,4,466985,2,2,7,11,10,15,3,4,12,13,NA,"8,3",1,3.433,NA
"3609","SI_215","2015-11-12","07:19:52",1447309165285,4,480668,3,3,7,13,6,1,4,9,5,2,NA,"1,3",1,2.737,NA
"3610","SI_215","2015-11-12","07:20:06",1447309165285,4,492992,4,4,7,2,11,14,7,4,10,1,NA,"14,3",1,1.384,NA
"3611","SI_215","2015-11-12","07:20:18",1447309165285,4,507607,5,5,7,7,2,13,14,3,8,9,NA,"13,3",0,3.673,NA
"3612","SI_215","2015-11-12","07:20:33",1447309165285,4,519979,6,6,7,3,8,4,11,6,15,9,NA,"15,6",1,1.422,NA
"3613","SI_215","2015-11-12","07:20:45",1447309165285,4,532245,7,7,7,3,8,11,13,4,10,2,NA,"4,5",1,1.322,NA
"3614","SI_215","2015-11-12","07:20:57",1447309165285,4,544893,8,8,7,7,16,15,1,13,8,9,NA,"8,3",1,1.648,NA
"3615","SI_215","2015-11-12","07:21:10",1447309165285,4,557100,9,9,7,4,7,12,6,1,14,10,NA,"14,3",1,1.261,NA
"3616","SI_215","2015-11-12","07:21:22",1447309165285,4,569319,10,10,7,12,13,16,4,1,6,15,NA,"13,4",1,1.286,NA
"3617","SI_215","2015-11-12","12:42:53",1447328573596,3,301762,1,1,7,5,10,14,15,13,4,3,NA,"15,4",1,1.774,NA
"3618","SI_215","2015-11-12","12:43:06",1447328573596,3,314631,2,2,7,2,13,6,7,14,3,4,NA,"6,3",1,1.928,NA
"3619","SI_215","2015-11-12","12:43:19",1447328573596,3,328696,3,3,7,5,3,16,9,6,2,11,NA,"1,2",1,3.126,NA
"3620","SI_215","2015-11-12","12:43:33",1447328573596,3,340870,4,4,7,7,6,1,3,14,16,11,NA,"11,7",1,1.231,NA
"3621","SI_215","2015-11-12","12:43:45",1447328573596,3,353058,5,5,7,4,3,11,14,16,13,2,NA,"13,6",1,1.239,NA
"3622","SI_215","2015-11-12","12:43:57",1447328573596,3,365256,6,6,7,6,1,15,16,5,10,11,NA,"2,6",1,1.261,NA
"3623","SI_215","2015-11-12","12:44:09",1447328573596,3,377378,7,7,7,15,12,11,13,2,8,1,NA,"6,5",1,1.189,NA
"3624","SI_215","2015-11-12","12:44:21",1447328573596,3,389732,8,8,7,2,4,3,16,8,6,14,NA,"3,3",1,1.343,NA
"3625","SI_215","2015-11-12","12:44:34",1447328573596,3,401803,9,9,7,3,12,15,1,14,13,16,NA,"15,7",1,1.139,NA
"3626","SI_215","2015-11-12","12:44:46",1447328573596,3,413801,10,10,7,1,13,9,8,11,15,12,NA,"14,1",1,1.022,NA
"3627","SI_215","2015-11-12","16:29:58",1447342198816,1,17852,1,1,7,1,4,14,6,7,2,16,NA,"10,1",1,1.227,NA
"3628","SI_215","2015-11-12","16:30:10",1447342198816,1,30008,2,2,7,7,8,1,15,10,9,14,NA,"4,4",1,1.204,NA
"3629","SI_215","2015-11-12","16:30:23",1447342198816,1,42787,3,3,7,15,14,11,16,5,10,9,NA,"11,3",1,1.85,NA
"3630","SI_215","2015-11-12","16:30:35",1447342198816,1,54843,4,4,7,4,10,16,3,15,12,2,NA,"2,7",1,1.127,NA
"3631","SI_215","2015-11-12","16:30:47",1447342198816,1,66949,5,5,7,13,16,14,3,15,12,7,NA,"12,1",1,1.18,NA
"3632","SI_215","2015-11-12","16:31:00",1447342198816,1,79263,6,6,7,3,6,9,12,15,1,5,NA,"5,6",1,1.361,NA
"3633","SI_215","2015-11-12","16:31:12",1447342198816,1,92740,7,7,7,5,4,1,7,13,16,11,NA,"1,6",1,2.525,NA
"3634","SI_215","2015-11-12","16:31:25",1447342198816,1,105227,8,8,7,9,6,15,10,1,13,2,NA,"1,5",1,1.56,NA
"3635","SI_215","2015-11-12","16:31:38",1447342198816,1,117632,9,9,7,14,15,1,6,8,5,11,NA,"8,5",1,1.508,NA
"3636","SI_215","2015-11-12","16:31:50",1447342198816,1,130157,10,10,7,13,5,16,8,12,10,6,NA,"10,6",1,1.586,NA
"3637","SI_217","2015-11-19","13:57:37",1447937857532,4,436391,1,1,7,13,4,10,16,3,15,8,NA,"3,5",1,1.78,NA
"3638","SI_217","2015-11-19","13:57:50",1447937857532,4,451007,2,2,7,6,1,10,2,16,9,15,NA,"7,2",1,3.676,NA
"3639","SI_217","2015-11-19","13:58:04",1447937857532,4,463457,3,3,7,10,1,15,11,12,5,4,NA,"10,2",0,1.511,NA
"3640","SI_217","2015-11-19","13:58:17",1447937857532,4,476380,4,4,7,8,16,13,2,9,1,6,NA,"11,1",1,1.979,NA
"3641","SI_217","2015-11-19","13:58:30",1447937857532,4,488754,5,5,7,8,13,1,12,10,6,11,NA,"8,1",1,1.433,NA
"3642","SI_217","2015-11-19","13:58:42",1447937857532,4,501390,6,6,7,8,5,3,13,1,16,14,NA,"4,2",0,1.685,NA
"3643","SI_217","2015-11-19","13:58:55",1447937857532,4,513693,7,7,7,2,14,16,12,6,5,7,NA,"16,3",1,1.367,NA
"3644","SI_217","2015-11-19","13:59:07",1447937857532,4,526600,8,8,7,9,5,3,15,13,2,6,NA,"5,7",1,2.017,NA
"3645","SI_217","2015-11-19","13:59:20",1447937857532,4,539352,9,9,7,11,10,4,16,7,12,1,NA,"12,6",1,1.811,NA
"3646","SI_217","2015-11-19","13:59:33",1447937857532,4,554408,10,10,7,4,2,3,13,8,6,10,NA,"2,2",1,4.126,NA
"3647","SI_217","2015-12-21","13:53:43",1450702423120,1,19052,1,1,7,10,2,12,9,6,7,16,NA,"11,2",0,2.479,NA
"3648","SI_217","2015-12-21","13:53:56",1450702423120,1,31115,2,2,7,2,11,13,9,7,15,8,NA,"8,7",1,1.195,NA
"3649","SI_217","2015-12-21","13:54:08",1450702423120,1,44845,3,3,7,3,11,7,5,4,9,8,NA,"7,3",1,2.854,NA
"3650","SI_217","2015-12-21","13:54:22",1450702423120,1,57085,4,4,7,9,6,4,16,14,5,11,NA,"16,4",0,1.38,NA
"3651","SI_217","2015-12-21","13:54:34",1450702423120,1,69316,5,5,7,8,3,12,6,9,13,4,NA,"9,2",1,1.37,NA
"3652","SI_217","2015-12-21","13:54:46",1450702423120,1,81405,6,6,7,10,5,13,14,1,6,9,NA,"13,3",0,1.227,NA
"3653","SI_217","2015-12-21","13:54:58",1450702423120,1,93511,7,7,7,7,16,15,13,5,2,8,NA,"4,1",1,1.24,NA
"3654","SI_217","2015-12-21","13:55:10",1450702423120,1,105451,8,8,7,12,7,1,9,11,13,5,NA,"10,3",1,1.081,NA
"3655","SI_217","2015-12-21","13:55:22",1450702423120,1,117329,9,9,7,5,16,11,12,13,6,3,NA,"12,4",0,1.019,NA
"3656","SI_217","2015-12-21","13:55:34",1450702423120,1,130317,10,10,7,16,8,13,14,7,15,12,NA,"16,6",1,2.125,NA
"3657","SI_217","2015-12-21","22:44:14",1450734254530,3,261987,1,1,7,15,10,1,8,6,11,2,NA,"13,3",1,2.313,NA
"3658","SI_217","2015-12-21","22:44:27",1450734254530,3,275868,2,2,7,12,15,10,1,11,4,3,NA,"3,7",1,3.022,NA
"3659","SI_217","2015-12-21","22:44:41",1450734254530,3,288916,3,3,7,9,3,8,5,14,6,4,NA,"8,5",0,2.16,NA
"3660","SI_217","2015-12-21","22:44:54",1450734254530,3,301459,4,4,7,13,16,9,10,5,4,11,NA,"12,4",1,1.683,NA
"3661","SI_217","2015-12-21","22:45:07",1450734254530,3,313716,5,5,7,8,7,15,5,6,16,12,NA,"7,2",1,1.392,NA
"3662","SI_217","2015-12-21","22:45:19",1450734254530,3,327294,6,6,7,5,6,12,15,8,2,11,NA,"9,4",1,2.718,NA
"3663","SI_217","2015-12-21","22:45:33",1450734254530,3,340176,7,7,7,13,16,2,5,11,9,1,NA,"16,2",1,2.026,NA
"3664","SI_217","2015-12-21","22:45:45",1450734254530,3,352680,8,8,7,4,15,6,7,8,9,12,NA,"9,6",0,1.646,NA
"3665","SI_217","2015-12-21","22:45:58",1450734254530,3,365043,9,9,7,1,11,3,5,10,4,9,NA,"8,4",1,1.504,NA
"3666","SI_217","2015-12-21","22:46:10",1450734254530,3,377692,10,10,7,11,8,16,5,2,14,7,NA,"4,5",1,1.791,NA
"3667","SI_217","2015-12-22","08:10:21",1450768221053,5,543890,1,1,7,15,9,12,11,3,4,14,NA,"13,1",0,2.019,NA
"3668","SI_217","2015-12-22","08:10:33",1450768221053,5,556089,2,2,7,2,10,6,14,5,4,1,NA,"5,5",0,1.34,NA
"3669","SI_217","2015-12-22","08:10:46",1450768221053,5,569348,3,3,7,7,8,12,1,10,3,14,NA,"7,1",1,2.397,NA
"3670","SI_217","2015-12-22","08:10:59",1450768221053,5,582350,4,4,7,8,1,11,16,9,12,13,NA,"5,5",1,2.136,NA
"3671","SI_217","2015-12-22","08:11:12",1450768221053,5,595938,5,5,7,14,4,9,7,6,11,3,NA,"4,7",1,1.937,NA
"3672","SI_217","2015-12-22","08:11:26",1450768221053,5,608616,6,6,7,4,8,13,1,15,6,2,NA,"6,6",1,1.817,NA
"3673","SI_217","2015-12-22","08:11:38",1450768221053,5,621082,7,7,7,2,16,7,13,1,3,8,NA,"10,7",1,1.601,NA
"3674","SI_217","2015-12-22","08:11:51",1450768221053,5,634077,8,8,7,15,9,7,16,3,13,11,NA,"13,6",1,2.137,NA
"3675","SI_217","2015-12-22","08:12:04",1450768221053,5,646470,9,9,7,12,4,7,15,14,6,8,NA,"10,7",1,1.536,NA
"3676","SI_217","2015-12-22","08:12:16",1450768221053,5,659184,10,10,7,14,4,9,5,12,10,6,NA,"10,6",0,1.853,NA
"3677","SI_217","2015-12-22","12:31:34",1450783894751,1,18407,1,1,7,16,2,3,13,6,8,15,NA,"5,5",1,1.872,NA
"3678","SI_217","2015-12-22","12:31:47",1450783894751,1,30892,2,2,7,5,2,11,10,3,12,4,NA,"16,4",1,1.62,NA
"3679","SI_217","2015-12-22","12:32:00",1450783894751,1,43374,3,3,7,11,7,2,15,1,13,4,NA,"7,2",0,1.595,NA
"3680","SI_217","2015-12-22","12:32:12",1450783894751,1,55877,4,4,7,10,5,9,15,13,12,11,NA,"6,7",1,1.641,NA
"3681","SI_217","2015-12-22","12:32:24",1450783894751,1,68480,5,5,7,4,7,16,11,15,3,9,NA,"16,7",1,1.741,NA
"3682","SI_217","2015-12-22","12:32:37",1450783894751,1,80569,6,6,7,10,3,16,9,5,12,6,NA,"14,7",1,1.224,NA
"3683","SI_217","2015-12-22","12:32:49",1450783894751,1,94045,7,7,7,5,14,16,6,3,4,15,NA,"3,5",1,2.612,NA
"3684","SI_217","2015-12-22","12:33:03",1450783894751,1,107220,8,8,7,3,7,15,5,2,6,16,NA,"10,4",1,2.313,NA
"3685","SI_217","2015-12-22","12:33:16",1450783894751,1,120148,9,9,7,15,10,9,14,16,5,11,NA,"6,1",1,2.066,NA
"3686","SI_217","2015-12-22","12:33:29",1450783894751,1,133671,10,10,7,3,5,6,15,1,14,9,NA,"6,3",1,2.663,NA
"3687","SI_217","2015-12-22","16:37:36",1450798656558,4,385155,1,1,7,2,16,8,14,13,11,7,NA,"10,3",0,1.56,NA
"3688","SI_217","2015-12-22","16:37:49",1450798656558,4,397664,2,2,7,16,14,4,9,2,7,12,NA,"16,1",0,1.638,NA
"3689","SI_217","2015-12-22","16:38:01",1450798656558,4,411241,3,3,7,15,13,14,16,2,3,10,NA,"13,2",1,2.703,NA
"3690","SI_217","2015-12-22","16:38:15",1450798656558,4,423245,4,4,7,14,15,5,6,7,8,4,NA,"6,4",0,1.14,NA
"3691","SI_217","2015-12-22","16:38:27",1450798656558,4,435430,5,5,7,12,8,3,10,16,5,6,NA,"6,6",1,1.324,NA
"3692","SI_217","2015-12-22","16:38:39",1450798656558,4,447478,6,6,7,3,1,4,13,11,7,15,NA,"11,5",1,1.19,NA
"3693","SI_217","2015-12-22","16:38:51",1450798656558,4,458870,7,7,7,6,2,11,12,15,16,10,NA,"16,6",0,0.537,NA
"3694","SI_217","2015-12-22","16:39:03",1450798656558,4,471135,8,8,7,7,11,9,10,12,6,13,NA,"9,3",1,0.897,NA
"3695","SI_217","2015-12-22","16:39:14",1450798656558,4,483755,9,9,7,13,11,5,3,9,6,4,NA,"3,4",1,1.763,NA
"3696","SI_217","2015-12-22","16:39:27",1450798656558,4,495186,10,10,7,12,5,16,8,11,9,13,NA,"3,3",1,0.569,NA
"3697","SI_218","2016-03-04","06:02:57",NA,5,556977,1,1,7,12,5,11,9,13,16,10,NA,"11,3",0,2.21,NA
"3698","SI_218","2016-03-04","06:03:10",NA,5,575918,2,2,7,14,3,13,9,12,15,10,NA,"3,2",0,7.863,NA
"3699","SI_218","2016-03-04","06:03:29",NA,5,589105,3,3,7,1,11,7,9,15,13,5,NA,"2,4",1,2.095,NA
"3700","SI_218","2016-03-04","06:03:42",NA,5,605712,4,4,7,11,9,5,16,12,1,3,NA,"6,5",1,5.502,NA
"3701","SI_218","2016-03-04","06:03:59",NA,5,623020,5,5,7,13,6,16,7,5,11,3,NA,"11,6",0,6.26,NA
"3702","SI_218","2016-03-04","06:04:16",NA,5,639078,6,6,7,9,10,14,7,13,3,6,NA,"1,5",1,4.99,NA
"3703","SI_218","2016-03-04","06:04:32",NA,5,655342,7,7,7,12,1,7,2,3,10,6,NA,"7,4",1,5.245,NA
"3704","SI_218","2016-03-04","06:04:48",NA,5,669093,8,8,7,16,7,9,10,4,3,2,NA,"4,5",1,2.704,NA
"3705","SI_218","2016-03-04","06:05:02",NA,5,683040,9,9,7,7,11,5,14,10,12,16,NA,"12,6",1,2.889,NA
"3706","SI_218","2016-03-04","06:05:16",NA,5,699783,10,10,7,10,8,15,2,16,12,3,NA,"15,3",1,5.664,NA
"3707","SI_218","2016-03-04","15:46:39",NA,4,415951,1,1,7,8,13,1,6,5,9,10,NA,"12,1",1,1.926,NA
"3708","SI_218","2016-03-04","15:46:53",NA,4,430468,2,2,7,5,9,4,15,14,13,1,NA,"9,7",1,3.422,NA
"3709","SI_218","2016-03-04","15:47:07",NA,4,443331,3,3,7,5,7,14,8,13,10,2,NA,"6,1",1,1.81,NA
"3710","SI_218","2016-03-04","15:47:20",NA,4,456233,4,4,7,10,8,11,12,13,16,15,NA,"15,7",1,1.785,NA
"3711","SI_218","2016-03-04","15:47:33",NA,4,473441,5,5,7,10,14,16,9,13,11,15,NA,"14,5",0,6.161,NA
"3712","SI_218","2016-03-04","15:47:50",NA,4,489945,6,6,7,6,4,5,14,11,3,1,NA,"14,4",0,5.44,NA
"3713","SI_218","2016-03-04","15:48:07",NA,4,504250,7,7,7,13,14,4,15,3,6,8,NA,"8,4",1,3.256,NA
"3714","SI_218","2016-03-04","15:48:21",NA,4,517053,8,8,7,11,7,15,1,2,10,13,NA,"8,2",1,1.743,NA
"3715","SI_218","2016-03-04","15:48:34",NA,4,532175,9,9,7,13,10,4,5,8,9,15,NA,"14,5",1,3.983,NA
"3716","SI_218","2016-03-04","15:48:49",NA,4,544475,10,10,7,14,13,11,16,8,7,10,NA,"1,6",1,1.184,NA
"3717","SI_219","2015-11-22","22:38:33",1448228313519,1,17898,1,1,7,11,3,9,2,13,14,10,NA,"14,6",1,1.29,NA
"3718","SI_219","2015-11-22","22:38:45",1448228313519,1,30442,2,2,7,8,12,16,1,3,11,4,NA,"6,4",1,1.626,NA
"3719","SI_219","2015-11-22","22:38:58",1448228313519,1,42910,3,3,7,11,7,5,9,6,12,10,NA,"7,2",0,1.542,NA
"3720","SI_219","2015-11-22","22:39:10",1448228313519,1,55373,4,4,7,11,16,9,6,2,1,10,NA,"5,6",0,1.565,NA
"3721","SI_219","2015-11-22","22:39:23",1448228313519,1,67887,5,5,7,12,1,16,8,15,9,3,NA,"6,2",1,1.596,NA
"3722","SI_219","2015-11-22","22:39:35",1448228313519,1,80303,6,6,7,1,5,12,2,7,15,4,NA,"9,2",1,1.507,NA
"3723","SI_219","2015-11-22","22:39:48",1448228313519,1,92502,7,7,7,9,1,4,12,5,8,10,NA,"12,3",0,1.299,NA
"3724","SI_219","2015-11-22","22:40:00",1448228313519,1,106315,8,8,7,2,13,10,12,1,15,8,NA,"2,1",0,2.899,NA
"3725","SI_219","2015-11-22","22:40:14",1448228313519,1,120361,9,9,7,2,4,14,16,7,10,13,NA,"16,4",1,3.143,NA
"3726","SI_219","2015-11-22","22:40:28",1448228313519,1,132456,10,10,7,3,7,11,10,9,2,1,NA,"7,2",1,1.201,NA
"3727","SI_219","2015-11-23","07:59:56",1448261996629,5,573299,1,1,7,2,15,1,4,9,14,10,NA,"6,5",1,4.953,NA
"3728","SI_219","2015-11-23","08:00:12",1448261996629,5,585471,2,2,7,10,12,8,7,6,1,3,NA,"16,7",1,1.257,NA
"3729","SI_219","2015-11-23","08:00:24",1448261996629,5,598532,3,3,7,11,6,4,10,1,5,7,NA,"16,2",1,2.137,NA
"3730","SI_219","2015-11-23","08:00:37",1448261996629,5,613299,4,4,7,7,8,13,12,15,1,10,NA,"15,5",1,3.858,NA
"3731","SI_219","2015-11-23","08:00:52",1448261996629,5,625932,5,5,7,15,14,9,4,8,2,12,NA,"15,3",1,1.732,NA
"3732","SI_219","2015-11-23","08:01:05",1448261996629,5,643169,6,6,7,9,3,10,7,1,14,13,NA,"5,5",1,6.33,NA
"3733","SI_219","2015-11-23","08:01:22",1448261996629,5,657971,7,7,7,10,9,3,4,6,12,14,NA,"14,7",1,3.882,NA
"3734","SI_219","2015-11-23","08:01:37",1448261996629,5,670216,8,8,7,3,8,13,6,5,4,12,NA,"12,7",1,1.346,NA
"3735","SI_219","2015-11-23","08:01:49",1448261996629,5,687096,9,9,7,11,2,14,16,8,10,9,NA,"4,6",1,5.971,NA
"3736","SI_219","2015-11-23","08:02:06",1448261996629,5,699423,10,10,7,16,3,7,14,9,1,6,NA,"16,7",1,1.425,NA
"3737","SI_219","2015-11-23","12:39:12",1448278752605,3,259829,1,1,7,15,14,6,12,11,7,2,NA,"3,1",1,1.149,NA
"3738","SI_219","2015-11-23","12:39:24",1448278752605,3,273746,2,2,7,2,6,9,4,15,7,14,NA,"15,5",1,3.013,NA
"3739","SI_219","2015-11-23","12:39:38",1448278752605,3,286450,3,3,7,1,9,16,15,11,10,8,NA,"7,2",1,1.776,NA
